date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
2024-02-27,31.81041666666667,74.01291666666667,20.212500000000002,9.068333333333333,0.6708333333333334,31.305833333333336,24.125,62.125,14.183333333333332
2024-02-28,30.573333333333334,71.49583333333334,19.54375,8.805,0.6770833333333334,32.18666666666667,24.645833333333332,43.291666666666664,14.633333333333333
2024-02-29,33.7175,76.09208333333333,19.693749999999998,8.966666666666667,0.67625,35.73875,24.383333333333336,41.875,14.470833333333333
2024-03-01,32.33583333333333,74.45708333333333,25.627916666666664,8.547083333333333,0.6825,37.2975,24.616666666666664,43.833333333333336,14.133333333333333
2024-03-02,42.76791666666667,83.95583333333333,24.415833333333335,8.501666666666667,0.69,39.137499999999996,25.145833333333332,41.125,12.575000000000001
2024-03-03,56.492916666666666,120.06124999999999,23.91625,11.075833333333334,0.75625,44.27708333333334,25.458333333333332,46.916666666666664,9.508333333333333
2024-03-04,50.981249999999996,110.24666666666667,23.513333333333335,8.915833333333333,0.7716666666666666,40.31333333333333,26.583333333333332,47.958333333333336,9.058333333333334
2024-03-05,46.76083333333333,100.56708333333334,23.118750000000002,8.774583333333334,0.67875,39.024166666666666,26.808333333333334,44.25,11.220833333333333
2024-03-06,48.557500000000005,104.11416666666666,22.155416666666667,9.8825,0.7541666666666668,40.717083333333335,27.05,41.916666666666664,8.966666666666667
2024-03-07,59.807500000000005,113.63083333333333,20.98875,10.539166666666667,0.7383333333333333,41.70083333333333,27.212500000000002,42.875,7.933333333333334
2024-03-08,65.67708333333333,121.64375,20.057916666666667,11.975833333333334,0.7779166666666667,43.70041666666666,26.995833333333334,44.875,8.191666666666666
2024-03-09,51.65708333333333,104.38875,18.77375,9.304166666666667,0.7050000000000001,40.106249999999996,27.770833333333332,44.708333333333336,10.120833333333334
2024-03-10,58.090833333333336,110.64583333333333,17.1925,10.252083333333333,0.6433333333333333,36.53875,27.354166666666668,47.25,11.370833333333332
2024-03-11,54.543749999999996,100.36125,21.172916666666666,10.626666666666667,0.6479166666666667,38.2575,26.979166666666668,46.041666666666664,13.025
2024-03-12,55.212916666666665,101.26541666666667,23.012916666666666,10.081666666666667,0.6416666666666667,39.280833333333334,27.420833333333334,43.375,10.995833333333332
2024-03-13,61.717083333333335,124.32416666666667,23.201666666666668,9.19875,0.64625,40.62416666666667,27.9375,40.291666666666664,8.424999999999999
2024-03-14,58.92875,117.64166666666667,18.94125,8.450833333333334,0.5916666666666667,35.768750000000004,28.016666666666666,45.666666666666664,7.954166666666667
2024-03-15,54.42250000000001,107.77083333333333,18.144583333333333,8.549583333333333,0.56375,34.943333333333335,28.5,46.041666666666664,11.958333333333334
2024-03-16,50.79416666666666,103.69875,18.258333333333333,9.235833333333334,0.5279166666666667,38.099583333333335,28.016666666666666,47.458333333333336,12.1625
2024-03-17,50.63583333333333,96.74583333333334,15.197083333333333,9.08375,0.5270833333333333,36.23375,27.162499999999998,48.25,13.345833333333333
2024-03-18,60.625416666666666,113.37083333333334,15.25,9.131666666666666,0.5525,40.349583333333335,27.241666666666664,41.125,10.0
2024-03-19,60.772083333333335,121.74208333333333,15.670833333333334,11.59875,0.5395833333333333,42.9175,27.05,41.541666666666664,11.0
2024-03-20,64.21958333333333,116.45666666666666,16.403333333333332,11.355833333333335,0.5616666666666666,41.424166666666665,27.125,47.916666666666664,11.870833333333332
2024-03-21,33.79875,72.65583333333333,15.713333333333333,8.0175,0.5804166666666667,32.085,25.729166666666668,55.791666666666664,13.745833333333335
2024-03-22,38.182916666666664,82.55624999999999,16.312083333333334,8.4375,0.6308333333333334,34.072916666666664,26.741666666666664,49.833333333333336,10.762500000000001
2024-03-23,41.344166666666666,95.22916666666667,15.652916666666668,8.4675,0.6016666666666667,33.495416666666664,27.266666666666666,43.458333333333336,12.820833333333333
2024-03-24,41.54125,90.68916666666667,15.974583333333333,9.169166666666667,0.5141666666666667,37.623333333333335,27.366666666666664,38.166666666666664,12.829166666666666
2024-03-25,42.806666666666665,88.76625,15.22875,7.390833333333333,0.5420833333333334,38.24166666666667,27.608333333333334,42.083333333333336,12.950000000000001
2024-03-26,45.59791666666666,89.24874999999999,14.929583333333333,7.749583333333334,0.53,38.910833333333336,27.2375,40.625,13.049999999999999
2024-03-27,38.340833333333336,78.73708333333333,15.433333333333332,8.167916666666667,0.5525,36.31333333333333,26.849999999999998,44.833333333333336,12.033333333333333
2024-03-28,44.42333333333334,90.00708333333334,15.791666666666666,8.12625,0.6479166666666667,33.254583333333336,27.879166666666666,43.75,11.529166666666667
2024-03-29,47.5975,95.47416666666668,16.20875,8.730833333333333,0.6525,35.38375,28.316666666666666,40.916666666666664,12.979166666666666
