date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
17-02-2024,69.79166667,162.76875,56.89375,15.90791667,1.194583333,36.38041667,26.8125,56,7.733333333
18-02-2024,59.70291667,137.3295833,44.56333333,14.19208333,0.972083333,30.93708333,26.25833333,58.20833333,12.05416667
19-02-2024,41.6425,97.61541667,37.9875,12.49625,0.800416667,19.96875,26.37916667,49.95833333,13.10833333
20-02-2024,24.67166667,72.01083333,33.14541667,11.64458333,0.619583333,17.61541667,24.98333333,64.125,12.45416667
21-02-2024,19.40416667,51.84583333,26.065,10.28958333,0.574166667,14.815,24.43333333,78,10.02916667
22-02-2024,21.58375,67.52208333,26.38041667,10.50625,0.578333333,20.08583333,24.14166667,77.125,11.925
23-02-2024,27.17375,82.06208333,30.06833333,11.48458333,0.589583333,26.84791667,24.3875,53.29166667,13.59583333
24-02-2024,38.14666667,110.81125,35.72,12.9075,0.668333333,38.28625,25.20833333,31.125,16.92916667
25-02-2024,43.17208333,117.81,39.55583333,13.53708333,0.784166667,36.60333333,25.69166667,33.83333333,10.50416667
26-02-2024,57.8925,145.7854167,46.44583333,15.14791667,1.043333333,42.09416667,26.8375,52.25,8.383333333
27-02-2024,54.64916667,137.1470833,54.45333333,12.75041667,0.941666667,35.46083333,27.57083333,44.29166667,12.06666667
28-02-2024,51.34958333,126.6220833,48.01416667,13.22416667,0.865416667,35.91666667,28.18333333,44.875,10.85
29-02-2024,62.19458333,138.4533333,49.93125,13.37458333,0.92,39.8175,28.29583333,54.625,10.29583333
01-03-2024,44.92875,104.7304167,40.56166667,12.68666667,0.743333333,26.34833333,27.2,63.625,11.54583333
02-03-2024,24.745,60.08166667,25.91708333,12.47875,0.55,18.52083333,26.12083333,78.66666667,10.73333333
03-03-2024,16.09125,49.12166667,25.38375,11.80541667,0.426666667,25.12,23.6,72.20833333,13.62083333
04-03-2024,20.52625,57.08541667,34.99666667,12.175,0.527916667,33.27458333,23.07916667,56.625,13.27916667
05-03-2024,48.09833333,114.0625,43.77166667,16.65583333,0.787083333,43.00916667,24.1125,41.66666667,11.52916667
06-03-2024,42.77375,110.92375,47.12625,16.01625,0.76875,40.55791667,24.8125,35.04166667,12.97083333
07-03-2024,44.02583333,110.0329167,45.8875,16.5725,0.674583333,43.99208333,26.84166667,38.33333333,14.22083333
08-03-2024,45.85083333,115.2066667,43.78291667,16.05458333,0.685833333,39.19083333,28.07916667,29.04166667,15.675
09-03-2024,46.09541667,115.9591667,45.29,16.435,0.760416667,39.62458333,27.75416667,32.5,13.85833333
10-03-2024,41.03,103.9604167,39.92625,16.45791667,0.70625,38.95791667,26.83333333,41.75,14.5
11-03-2024,45.39,108.3729167,45.88291667,17.53333333,0.783333333,43.42791667,27.70416667,45.91666667,14.8125
12-03-2024,42.72791667,106.9554167,40.40791667,16.04875,0.723333333,43.41541667,28.0125,48.625,13.61666667
13-03-2024,27.46708333,69.39,30.43166667,12.8225,0.5575,31.26708333,26.19166667,66.83333333,14.10416667
14-03-2024,28.02083333,85.02541667,32.40125,13.4775,0.5775,29.02791667,25.53333333,70.70833333,13.44166667
15-03-2024,39.90458333,136.7266667,29.12791667,12.71833333,0.5375,31.34,24.14166667,73.875,9.604166667
16-03-2024,38.5275,134.50625,33.40291667,10.42916667,0.58125,42.11125,24.8125,74.83333333,11.10416667
17-03-2024,35.84583333,106.8958333,31.54666667,7.280833333,0.573333333,50.61333333,25.65,75.66666667,9.8
18-03-2024,33.6175,101.1083333,29.60166667,10.61291667,0.608333333,37.58916667,26.06666667,79.08333333,8.816666667
19-03-2024,39.22041667,107.45375,31.92833333,13.5825,0.71875,40.90875,26.71666667,57.33333333,11.925
20-03-2024,44.74291667,121.0829167,46.41875,15.71958333,0.85,38.61916667,29.64583333,27.91666667,14.1625
21-03-2024,52.83291667,132.8341667,56.95958333,16.42291667,0.94375,43.95833333,29.4,36.45833333,9.595833333
22-03-2024,60.21666667,124.3608333,39.04291667,14.40333333,0.9675,33.97833333,26.91666667,72.375,9.441666667
23-03-2024,41.37625,92.76625,33.02125,12.75583333,0.73375,31.72541667,27.08333333,67.41666667,10.04583333
24-03-2024,28.74458333,75.91875,20.535,11.75958333,0.59375,22.61166667,27.0875,74.45833333,11.98333333
25-03-2024,30.52583333,67.22625,20.23291667,11.86458333,0.704166667,28.46916667,27.3125,74.29166667,12.5625
26-03-2024,24.28625,63.29041667,23.15291667,12.36958333,0.65,25.0975,27.82083333,70.20833333,11.5
27-03-2024,28.12875,76.05583333,23.60833333,12.58833333,0.59625,20.26416667,27.49166667,80.08333333,10.27916667
28-03-2024,29.87958333,82.51833333,25.16291667,12.48333333,0.61125,19.17166667,27.8,77.91666667,9.1125
29-03-2024,33.17375,95.27958333,26.0425,12.0425,0.66375,24.31708333,28.58333333,66.66666667,11.89166667
30-03-2024,37.3125,102.5870833,23.96041667,13.00875,0.610416667,31.8375,28.66666667,62.625,14.77083333
31-03-2024,33.00916667,97.29875,23.16958333,13.88166667,0.608333333,33.49416667,28.98333333,57.91666667,16.1625
01-04-2024,41.69833333,130.9033333,22.83291667,13.47958333,0.58875,38.06958333,28.12916667,70.45833333,12.3
02-04-2024,51.69833333,182.4808333,23.66458333,11.01208333,0.57625,35.72708333,27.1875,71.25,10.30833333
03-04-2024,40.66625,119.485,27.57916667,11.54125,0.617916667,35.29708333,27.40416667,71.125,10.42916667
04-04-2024,32.26833333,88.60458333,27.74541667,10.315,0.557083333,30.28583333,28.00833333,70.29166667,14.54166667
05-04-2024,35.47333333,95.94875,29.11791667,11.42833333,0.5375,35.05666667,29.72916667,56.375,16.38333333
06-04-2024,37.795,108.87625,35.99958333,12.15708333,0.61375,48.26375,31.28333333,43.54166667,19.65
07-04-2024,29.10875,79.695,27.24791667,11.26583333,0.535416667,45.30458333,29.43333333,49.29166667,14.35416667
08-04-2024,29.29375,79.615,25.7375,10.61583333,0.5525,32.87666667,27.82083333,70.04166667,10.26666667
09-04-2024,34.95125,91.53083333,29.18,10.79833333,0.603333333,30.41,27.92083333,75.20833333,10.275
10-04-2024,31.09083333,83.64541667,29.84416667,10.54125,0.567916667,32.25958333,27.68333333,76.75,10.45833333
11-04-2024,30.73541667,80.20125,26.46666667,11.12083333,0.635833333,35.82166667,27.92916667,71.25,10.05
12-04-2024,26.24333333,70.56625,24.26958333,10.405,0.533333333,30.57333333,27.65,66.625,9.6625
13-04-2024,22.16791667,62.355,23.10166667,10.12708333,0.52125,25.33958333,26.7375,73.375,9.533333333
14-04-2024,24.22291667,63.68375,22.99333333,10.50375,0.572083333,24.8225,27.90416667,79.20833333,11.94583333
15-04-2024,42.00333333,103.67125,30.19166667,11.40708333,0.786666667,41.3425,31.77083333,61.125,13.55
16-04-2024,47.2575,127.2541667,35.4925,11.7625,0.7975,51.97125,34.60833333,40.875,13.2375
17-04-2024,34.15583333,93.80166667,24.15833333,9.92875,0.72,39.30666667,30.37916667,75.79166667,10.79166667
18-04-2024,38.52333333,100.4970833,25.96833333,9.3,0.665416667,29.99083333,30.58333333,69,10.40416667
19-04-2024,28.23541667,80.61791667,23.3675,9.582083333,0.4975,31.29208333,30.92083333,63.125,13.07916667
20-04-2024,29.95291667,107.6170833,22.86458333,9.574583333,0.495833333,41.0975,30.25833333,62.91666667,13.92083333
21-04-2024,21.29208333,69.20125,22.00416667,9.228333333,0.465,37.31625,29.90833333,60.125,15.30833333
22-04-2024,21.22541667,62.86625,20.37041667,10.41833333,0.451666667,42.32083333,29.725,66.83333333,14.6375
23-04-2024,29.00083333,80.86791667,22.85583333,10.37708333,0.525,36.87833333,29.10833333,67.79166667,13.25833333
24-04-2024,34.01458333,91.61833333,21.67625,10.3125,0.532916667,33.82666667,29.26666667,71.625,12.99583333
25-04-2024,31.0425,86.77208333,21.98125,10.44041667,0.47625,31.795,29.54166667,66.33333333,14.71666667
26-04-2024,29.26,84.4575,26.24333333,10.38708333,0.6425,37.63541667,30.35833333,66.75,14.34583333
27-04-2024,34.90708333,98.00958333,25.76625,10.55875,0.612083333,46.725,31.4375,56.29166667,16.4625
28-04-2024,46.485,137.375,26.31166667,11.81583333,0.619583333,59.06916667,33.34583333,44.16666667,17.63333333
29-04-2024,38.92583333,121.3904167,27.90166667,11.27166667,0.58,46.80583333,32.4875,46.25,16.43333333
30-04-2024,37.84375,119.0954167,26.74625,10.65791667,0.617916667,49.56791667,31.725,54.91666667,14.6125
01-05-2024,27.07083333,90.62083333,21.29375,9.3275,0.519166667,46.495,29.35,66.91666667,10.65833333
02-05-2024,32.6225,115.40875,23.965,9.674583333,0.585,40.15583333,28.475,70.33333333,9.245833333
03-05-2024,29.4275,108.5145833,23.63625,9.537916667,0.539583333,38.65291667,28.29583333,77.875,9.7625
04-05-2024,27.30666667,84.45166667,21.10791667,9.982916667,0.540416667,29.28708333,29.05416667,79.125,11.28333333
05-05-2024,22.52041667,76.59583333,20.11666667,9.703333333,0.564166667,30.31291667,30.125,74.125,11.89166667
06-05-2024,18.35125,63.46708333,18.11875,8.752083333,0.497916667,24.35083333,29.22083333,77.66666667,11.10416667
07-05-2024,19.41875,69.7425,19.32416667,9.1925,0.507916667,27.48291667,29.65,75.16666667,11.47916667
08-05-2024,22.06541667,68.91958333,19.44208333,9.994166667,0.522916667,29.14416667,29.67083333,75.08333333,10.99166667
